UserID,Movie,Genre,Rating,Timestamp
713,Avengers,Action,3.7,2023-11-11
102,Inception,Sci-Fi,3.9,2024-11-01
989,Inception,Sci-Fi,1.2,2024-05-02
260,Finding Nemo,Animation,4.6,2023-08-15
742,Inception,Sci-Fi,2.5,2024-09-11
284,Titanic,Romance,3.1,2023-11-22
295,The Godfather,Crime,4.9,2025-03-25
187,Interstellar,Sci-Fi,1.0,2025-01-10
565,Finding Nemo,Animation,3.9,2024-10-27
265,Finding Nemo,Animation,3.2,2025-05-26
572,Finding Nemo,Animation,4.3,2023-08-03
467,Titanic,Romance,3.8,2025-03-15
868,Inception,Sci-Fi,4.9,2024-01-13
174,Finding Nemo,Animation,1.3,2025-06-06
472,Avengers,Action,2.7,2024-03-03
502,Interstellar,Sci-Fi,2.7,2024-11-05
607,Avengers,Action,3.7,2024-02-18
442,Titanic,Romance,4.0,2025-01-29
650,Shrek,Comedy,5.0,2024-12-09
949,Inception,Sci-Fi,2.4,2024-09-19
248,The Godfather,Crime,3.7,2024-07-06
784,Interstellar,Sci-Fi,2.1,2024-01-21
342,Pulp Fiction,Crime,5.0,2025-05-03
495,Finding Nemo,Animation,4.4,2024-02-13
547,Avengers,Action,1.5,2025-03-03
406,Pulp Fiction,Crime,4.8,2023-11-22
425,Interstellar,Sci-Fi,2.2,2024-05-23
692,Shrek,Comedy,3.0,2024-08-24
319,Avengers,Action,4.5,2024-06-10
426,Interstellar,Sci-Fi,2.2,2025-05-27
247,Interstellar,Sci-Fi,4.5,2024-03-07
517,Finding Nemo,Animation,1.9,2024-10-11
193,Pulp Fiction,Crime,4.6,2024-08-23
589,The Godfather,Crime,3.7,2024-09-19
371,Avengers,Action,1.2,2025-03-13
476,Inception,Sci-Fi,4.3,2024-06-28
646,Avengers,Action,2.7,2025-05-18
304,Titanic,Romance,2.1,2024-12-11
307,Pulp Fiction,Crime,4.1,2024-03-29
605,The Godfather,Crime,3.6,2025-05-19
132,Shrek,Comedy,2.6,2023-09-21
734,Inception,Sci-Fi,4.3,2023-08-23
502,Interstellar,Sci-Fi,4.1,2024-10-28
654,Inception,Sci-Fi,1.8,2024-02-01
211,Inception,Sci-Fi,4.8,2025-02-12
573,Interstellar,Sci-Fi,3.0,2025-05-04
909,Finding Nemo,Animation,2.4,2025-05-14
611,Interstellar,Sci-Fi,4.8,2025-07-26
598,Titanic,Romance,4.6,2024-10-09
315,Pulp Fiction,Crime,4.5,2025-04-21
119,Finding Nemo,Animation,2.8,2023-12-03
344,Interstellar,Sci-Fi,3.1,2024-08-04
816,Interstellar,Sci-Fi,4.8,2025-07-27
370,Titanic,Romance,1.5,2024-01-25
759,The Godfather,Crime,3.8,2023-10-12
234,Pulp Fiction,Crime,3.4,2024-05-16
740,Interstellar,Sci-Fi,2.3,2023-12-20
819,Inception,Sci-Fi,4.9,2025-03-30
710,Interstellar,Sci-Fi,1.5,2023-10-24
651,The Godfather,Crime,2.3,2024-03-19
623,Interstellar,Sci-Fi,4.2,2023-09-02
620,Interstellar,Sci-Fi,2.8,2024-06-25
289,Pulp Fiction,Crime,1.2,2025-04-06
450,The Godfather,Crime,1.7,2023-12-15
682,Interstellar,Sci-Fi,4.9,2025-01-14
881,Avengers,Action,3.2,2024-11-03
104,Titanic,Romance,5.0,2024-12-05
812,Finding Nemo,Animation,4.0,2023-11-19
248,Pulp Fiction,Crime,3.2,2025-01-22
568,Interstellar,Sci-Fi,3.0,2024-12-18
154,Shrek,Comedy,4.7,2024-12-11
101,The Godfather,Crime,1.4,2024-09-28
998,Avengers,Action,1.4,2024-09-10
494,Shrek,Comedy,3.5,2025-02-15
564,The Godfather,Crime,2.0,2023-12-13
531,Avengers,Action,3.7,2025-04-13
457,Inception,Sci-Fi,2.4,2024-03-07
781,Titanic,Romance,2.0,2024-12-30
389,Shrek,Comedy,2.0,2024-04-30
368,Pulp Fiction,Crime,1.1,2025-04-24
777,Inception,Sci-Fi,2.9,2024-02-24
332,Avengers,Action,3.9,2023-08-25
308,Avengers,Action,1.7,2024-08-07
290,Titanic,Romance,1.2,2024-05-04
562,Titanic,Romance,4.3,2024-10-25
574,Titanic,Romance,3.6,2025-06-11
221,Avengers,Action,1.7,2024-04-13
338,Shrek,Comedy,4.2,2024-12-13
974,Titanic,Romance,1.5,2025-01-16
904,Shrek,Comedy,1.3,2024-03-15
346,Titanic,Romance,1.7,2024-06-11
388,Avengers,Action,1.3,2024-12-26
843,Pulp Fiction,Crime,4.6,2023-09-22
500,Pulp Fiction,Crime,1.1,2025-05-18
756,Avengers,Action,3.8,2024-08-07
953,Titanic,Romance,3.8,2024-03-10
290,The Godfather,Crime,2.1,2025-05-02
233,The Godfather,Crime,2.1,2025-01-14
555,Pulp Fiction,Crime,1.3,2025-06-19
835,Interstellar,Sci-Fi,3.8,2025-02-04
266,Titanic,Romance,3.5,2023-09-28
684,The Godfather,Crime,2.9,2024-12-07
187,Titanic,Romance,1.6,2023-10-17
126,Finding Nemo,Animation,1.7,2025-03-07
458,Finding Nemo,Animation,3.3,2024-09-15
890,Inception,Sci-Fi,1.5,2024-10-20
542,Pulp Fiction,Crime,2.7,2025-07-10
730,Shrek,Comedy,2.3,2025-06-25
659,Pulp Fiction,Crime,1.2,2025-02-12
111,The Godfather,Crime,1.2,2024-09-29
997,Inception,Sci-Fi,4.4,2025-03-21
891,The Godfather,Crime,4.0,2025-05-12
281,Inception,Sci-Fi,1.9,2025-01-25
378,Inception,Sci-Fi,3.9,2024-06-13
938,Finding Nemo,Animation,4.7,2024-04-24
813,Finding Nemo,Animation,4.4,2024-08-04
351,Pulp Fiction,Crime,3.0,2023-12-29
238,Inception,Sci-Fi,2.0,2024-02-22
814,Finding Nemo,Animation,4.4,2024-10-16
254,Pulp Fiction,Crime,4.8,2024-02-17
581,Shrek,Comedy,4.7,2023-08-25
885,Avengers,Action,4.4,2024-01-13
360,Shrek,Comedy,4.9,2025-05-14
190,Avengers,Action,3.0,2025-07-03
105,Avengers,Action,2.6,2024-07-03
279,Pulp Fiction,Crime,3.1,2023-11-30
260,Shrek,Comedy,4.8,2024-01-07
355,Inception,Sci-Fi,4.4,2023-11-19
284,Inception,Sci-Fi,3.5,2025-04-08
644,Interstellar,Sci-Fi,1.5,2025-06-13
525,Shrek,Comedy,4.2,2023-08-03
340,Shrek,Comedy,3.0,2024-04-25
284,Interstellar,Sci-Fi,3.5,2024-04-04
915,Interstellar,Sci-Fi,3.6,2025-02-27
497,Interstellar,Sci-Fi,3.8,2023-09-28
372,Titanic,Romance,3.6,2025-07-28
502,Inception,Sci-Fi,4.1,2024-11-03
518,Finding Nemo,Animation,4.1,2023-10-24
932,Pulp Fiction,Crime,2.2,2024-05-06
468,Finding Nemo,Animation,2.2,2025-01-25
821,The Godfather,Crime,2.6,2025-01-26
871,Interstellar,Sci-Fi,3.1,2023-12-21
319,Shrek,Comedy,1.6,2024-10-20
896,Inception,Sci-Fi,3.6,2025-05-05
716,Shrek,Comedy,1.9,2024-02-27
326,Avengers,Action,4.8,2024-06-08
263,Titanic,Romance,2.6,2024-07-12
948,Interstellar,Sci-Fi,4.3,2024-11-30
905,Inception,Sci-Fi,1.9,2024-09-23
903,Titanic,Romance,4.8,2024-06-01
945,Shrek,Comedy,2.1,2025-05-31
681,Avengers,Action,5.0,2023-08-26
236,Inception,Sci-Fi,2.0,2024-09-14
283,Pulp Fiction,Crime,3.3,2023-12-16
765,Avengers,Action,4.0,2023-11-02
720,Interstellar,Sci-Fi,2.5,2024-08-16
415,Inception,Sci-Fi,2.0,2025-05-28
609,Shrek,Comedy,4.4,2025-01-17
993,Shrek,Comedy,3.0,2025-01-08
549,Finding Nemo,Animation,1.4,2024-11-14
206,Titanic,Romance,4.0,2024-11-15
625,Finding Nemo,Animation,1.8,2025-03-12
458,Inception,Sci-Fi,4.1,2025-07-15
189,Avengers,Action,4.7,2023-11-27
103,Interstellar,Sci-Fi,3.7,2024-07-17
795,Interstellar,Sci-Fi,2.7,2025-07-09
134,Avengers,Action,2.1,2024-05-12
749,Interstellar,Sci-Fi,1.9,2024-11-04
206,Inception,Sci-Fi,1.6,2025-07-04
749,Avengers,Action,2.9,2023-08-29
219,Avengers,Action,1.5,2024-09-19
870,Interstellar,Sci-Fi,3.8,2024-04-19
723,Shrek,Comedy,4.7,2024-07-26
507,Titanic,Romance,1.5,2025-06-18
650,Inception,Sci-Fi,1.2,2024-12-07
170,Shrek,Comedy,1.9,2024-03-12
659,The Godfather,Crime,3.8,2025-06-18
317,Pulp Fiction,Crime,3.4,2025-03-12
934,The Godfather,Crime,1.9,2025-03-30
674,Inception,Sci-Fi,3.0,2025-07-22
164,Titanic,Romance,3.9,2024-07-28
939,Pulp Fiction,Crime,2.7,2025-06-24
249,Avengers,Action,3.2,2023-12-20
662,Titanic,Romance,3.4,2025-02-17
549,The Godfather,Crime,3.7,2025-07-13
843,Inception,Sci-Fi,1.4,2024-12-27
829,The Godfather,Crime,1.1,2024-07-31
326,Pulp Fiction,Crime,3.1,2024-03-13
406,Interstellar,Sci-Fi,2.4,2024-10-03
214,Avengers,Action,1.3,2025-06-08
637,Pulp Fiction,Crime,3.8,2024-11-07
992,Pulp Fiction,Crime,2.4,2024-05-04
156,Finding Nemo,Animation,1.5,2024-07-29
296,Titanic,Romance,2.3,2025-06-07
665,Pulp Fiction,Crime,3.2,2024-05-26
290,Inception,Sci-Fi,4.1,2024-06-24
942,Inception,Sci-Fi,3.3,2024-10-19
377,Pulp Fiction,Crime,4.3,2024-01-06
957,The Godfather,Crime,4.5,2024-11-19
935,Finding Nemo,Animation,2.1,2025-01-13
523,Finding Nemo,Animation,4.7,2024-01-03
270,Titanic,Romance,1.8,2023-12-03
947,Titanic,Romance,3.4,2023-09-06
963,Shrek,Comedy,3.1,2025-01-08
559,Titanic,Romance,2.2,2023-08-16
779,Shrek,Comedy,3.0,2024-11-14
736,Interstellar,Sci-Fi,4.2,2024-07-02
332,Avengers,Action,1.1,2024-08-20
584,Pulp Fiction,Crime,3.7,2024-05-05
977,Pulp Fiction,Crime,2.5,2023-10-06
794,Inception,Sci-Fi,1.8,2023-10-22
932,Pulp Fiction,Crime,1.4,2023-10-18
450,Pulp Fiction,Crime,2.0,2025-02-04
887,Pulp Fiction,Crime,1.8,2024-10-10
650,Inception,Sci-Fi,4.8,2025-04-09
708,The Godfather,Crime,3.8,2025-02-04
973,Interstellar,Sci-Fi,3.8,2023-10-20
734,Interstellar,Sci-Fi,3.0,2024-12-20
470,Finding Nemo,Animation,1.9,2023-10-20
988,The Godfather,Crime,3.3,2024-01-04
714,Titanic,Romance,4.9,2024-05-30
737,Pulp Fiction,Crime,2.5,2025-07-03
711,Shrek,Comedy,3.1,2024-10-14
184,Interstellar,Sci-Fi,2.4,2025-01-20
539,Inception,Sci-Fi,2.7,2024-03-02
417,Avengers,Action,3.9,2024-09-23
968,The Godfather,Crime,3.5,2024-03-16
957,Inception,Sci-Fi,2.6,2024-03-11
663,Inception,Sci-Fi,1.7,2025-04-04
137,Pulp Fiction,Crime,1.8,2024-04-25
351,Finding Nemo,Animation,4.4,2024-03-19
934,The Godfather,Crime,3.8,2024-09-25
605,Avengers,Action,2.5,2023-09-27
301,Shrek,Comedy,3.0,2023-09-05
688,Titanic,Romance,1.2,2023-11-26
414,Titanic,Romance,2.4,2024-09-05
922,Titanic,Romance,4.1,2023-10-20
127,Shrek,Comedy,2.1,2023-09-25
190,Titanic,Romance,4.3,2023-12-20
832,The Godfather,Crime,2.9,2024-11-26
660,Shrek,Comedy,1.7,2025-01-17
460,Inception,Sci-Fi,1.4,2023-09-13
463,Titanic,Romance,1.2,2025-05-21
935,Pulp Fiction,Crime,4.0,2023-10-18
117,Shrek,Comedy,1.5,2024-09-22
527,Avengers,Action,4.2,2024-07-21
880,Titanic,Romance,2.4,2025-03-09
461,Avengers,Action,4.8,2024-06-05
351,Finding Nemo,Animation,1.2,2025-07-26
335,Avengers,Action,2.4,2024-12-07
613,Avengers,Action,4.9,2024-01-06
446,Interstellar,Sci-Fi,1.6,2023-10-13
141,Interstellar,Sci-Fi,3.8,2025-02-14
773,Interstellar,Sci-Fi,1.5,2024-01-04
