entry_price,stop_loss,take_profit,position_size,type,status,entry_time,strategy,SMA_50,ATR,fib_level,fib_type,trend,mother_bar_high,mother_bar_low,exit_time,exit_price,pnl,duration,result
1.02535,1.02588,1.0237600000000002,16708.760478407494,Short,SL Hit,2025-01-14 13:20:00,Fib False Breakout Short,1.0255664,0.002349999999999852,1.02531082,50,downtrend,1.02541,1.02429,2025-01-14 14:10:00,1.02588,-8.855643053554626,0.8333333333333334,Loss
1.03006,1.029882,1.030594,47632.07678355601,Long,SL Hit,2025-01-15 01:30:00,Fib False Breakout Long,1.0300882,0.0008399999999999519,1.03010222,50,uptrend,1.0303,1.03005,2025-01-15 02:30:00,1.029882,-8.478509667473517,1.0,Loss
1.03001,1.02983,1.0305500000000003,47102.83148594593,Long,SL Hit,2025-01-15 01:50:00,Fib False Breakout Long,1.0301478,0.0008500000000000174,1.03011458,50,uptrend,1.03029,1.03,2025-01-15 02:30:00,1.02983,-8.478509667473517,0.6666666666666666,Loss
1.03014,1.030284,1.0297080000000003,56523.397783187414,Short,SL Hit,2025-01-15 03:50:00,Fib False Breakout Short,1.0302758,0.0006700000000001705,1.0300365999999999,618,downtrend,1.03015,1.02984,2025-01-15 05:10:00,1.030284,-8.139369280774577,1.3333333333333333,Loss
1.03032,1.030648,1.0293359999999996,24318.847241330815,Short,SL Hit,2025-01-15 12:30:00,Fib False Breakout Short,1.0302432000000001,0.0014399999999998858,1.02985836,50,downtrend,1.03036,1.02997,2025-01-15 13:30:00,1.030648,-7.976581895159085,1.0,Loss
1.03004,1.0296640000000001,1.0311679999999999,21214.313550958854,Long,TP Hit,2025-01-15 13:10:00,Fib False Breakout Long,1.0302428,0.0018799999999998818,1.03021,50,uptrend,1.03064,1.03004,2025-01-15 13:30:00,1.0311679999999999,23.929745685477254,0.3333333333333333,Win
1.02925,1.029518,1.0284460000000002,30953.899891669633,Short,SL Hit,2025-01-15 23:10:00,Fib False Breakout Short,1.029456,0.0009900000000000464,1.0290650000000001,50,downtrend,1.02932,1.02913,2025-01-15 23:50:00,1.029518,-8.295645170965448,0.6666666666666666,Loss
1.0289,1.0294439999999998,1.0272680000000003,14944.360785933759,Short,TP Hit,2025-01-16 10:50:00,Fib False Breakout Short,1.0289716,0.0017199999999999438,1.02887546,50,downtrend,1.0291,1.02818,2025-01-16 12:30:00,1.0272680000000003,24.38919680263842,1.6666666666666667,Win
1.0289,1.028556,1.0299319999999996,23632.942638222397,Long,SL Hit,2025-01-16 10:50:00,Fib False Breakout Long,1.0289716,0.0017199999999999438,1.029115,50,uptrend,1.02962,1.0289,2025-01-16 10:50:00,1.028556,-8.12973226754614,0.0,Loss
1.02902,1.029358,1.0280060000000002,23571.413083421325,Short,TP Hit,2025-01-16 12:00:00,Fib False Breakout Short,1.0289786,0.0014399999999998858,1.0289249,618,downtrend,1.02907,1.02853,2025-01-16 12:20:00,1.0280060000000002,23.90141286658565,0.3333333333333333,Win
1.04138,1.041798,1.0401259999999999,21370.693338705907,Short,SL Hit,2025-01-22 03:00:00,Fib False Breakout Short,1.0418634,0.0018399999999998418,1.0408338400000001,618,downtrend,1.04143,1.04076,2025-01-22 04:20:00,1.041798,-8.932949815579699,1.3333333333333333,Loss
1.04159,1.0420079999999998,1.0403360000000006,20943.27947194291,Short,SL Hit,2025-01-22 08:20:00,Fib False Breakout Short,1.0414178,0.0019899999999999363,1.04107,50,downtrend,1.04161,1.04082,2025-01-22 08:30:00,1.0420079999999998,-8.754290819268103,0.16666666666666666,Loss
1.04003,1.0405579999999999,1.0384460000000004,16248.494323645808,Short,SL Hit,2025-01-23 08:00:00,Fib False Breakout Short,1.0406696,0.0021900000000001363,1.0398856799999998,618,downtrend,1.04012,1.03903,2025-01-23 09:10:00,1.0405579999999999,-8.579205002882743,1.1666666666666667,Loss
1.04907,1.049576,1.0475519999999996,16615.851586606987,Short,TP Hit,2025-01-27 20:50:00,Fib False Breakout Short,1.050021,0.0014799999999999258,1.0490569,50,downtrend,1.04928,1.04888,2025-01-27 23:10:00,1.0475519999999996,25.22286270847526,2.3333333333333335,Win
1.04907,1.049476,1.0478519999999996,20708.425869020753,Short,TP Hit,2025-01-27 20:50:00,Fib False Breakout Short,1.050021,0.0014799999999999258,1.04901106,618,downtrend,1.04918,1.04888,2025-01-27 23:00:00,1.0478519999999996,25.222862708475258,2.1666666666666665,Win
1.04396,1.044276,1.043012,29799.162693558872,Short,TP Hit,2025-01-28 07:20:00,Fib False Breakout Short,1.0440292,0.0010799999999999699,1.0434649999999999,50,downtrend,1.04406,1.04339,2025-01-28 08:20:00,1.043012,28.249606233492287,1.0,Win
1.04274,1.0432560000000002,1.0411919999999995,19344.045612074424,Short,SL Hit,2025-01-28 17:30:00,Fib False Breakout Short,1.0428848,0.0018299999999999983,1.04251354,50,downtrend,1.04289,1.04248,2025-01-28 18:20:00,1.0432560000000002,-9.981527535833942,0.8333333333333334,Loss
1.04275,1.042358,1.0439260000000006,24953.818839574036,Long,TP Hit,2025-01-28 18:50:00,Fib False Breakout Long,1.0427944,0.0015600000000000058,1.04285344,618,uptrend,1.04301,1.04267,2025-01-29 04:00:00,1.0439260000000006,29.34569095535179,9.166666666666666,Win
1.04261,1.0435860000000001,1.0396819999999998,10623.781561704269,Short,TP Hit,2025-01-29 08:50:00,Fib False Breakout Short,1.043343,0.003030000000000088,1.0424974599999999,618,downtrend,1.04298,1.04231,2025-01-29 12:20:00,1.0396819999999998,31.106432412672902,3.5,Win
1.04149,1.0430000000000001,1.0369599999999997,7278.767849322428,Short,SL Hit,2025-01-29 19:50:00,Fib False Breakout Short,1.0407714,0.0036000000000000476,1.0406066600000001,50,downtrend,1.04228,1.03935,2025-01-30 13:50:00,1.0430000000000001,-10.990939452477757,18.0,Loss
1.04144,1.042308,1.0388359999999996,12662.372641102082,Short,SL Hit,2025-01-29 21:40:00,Fib False Breakout Short,1.0411184,0.0040400000000000436,1.04039328,618,downtrend,1.0415,1.04062,2025-01-29 23:30:00,1.042308,-10.990939452477757,1.8333333333333333,Loss
1.04289,1.041512,1.0470240000000004,7656.967978503536,Long,SL Hit,2025-01-30 15:40:00,Fib False Breakout Long,1.0413763999999999,0.006490000000000107,1.0428950000000001,50,uptrend,1.04402,1.04281,2025-01-30 17:00:00,1.041512,-10.551301874378648,1.3333333333333333,Loss
1.04181,1.041098,1.0439459999999994,14522.859321479822,Long,SL Hit,2025-01-30 17:50:00,Fib False Breakout Long,1.0415058,0.0031600000000000517,1.04198522,50,uptrend,1.04264,1.04173,2025-01-30 20:30:00,1.041098,-10.340275836891076,2.6666666666666665,Loss
1.03925,1.039734,1.0377980000000002,20936.922149080045,Short,SL Hit,2025-01-31 02:20:00,Fib False Breakout Short,1.0402476,0.0024199999999998667,1.03919374,50,downtrend,1.03925,1.03865,2025-01-31 07:00:00,1.039734,-10.133470320153254,4.666666666666667,Loss
1.03899,1.039204,1.0383480000000003,47352.66504745917,Short,SL Hit,2025-01-31 05:10:00,Fib False Breakout Short,1.0390704000000002,0.0010699999999999044,1.03875444,50,downtrend,1.03899,1.03864,2025-01-31 06:30:00,1.039204,-10.133470320153254,1.3333333333333333,Loss
1.02541,1.0243760000000002,1.0285119999999992,9408.250974225732,Long,TP Hit,2025-02-03 15:10:00,Fib False Breakout Long,1.024879,0.004269999999999996,1.02566,50,uptrend,1.0266,1.02523,2025-02-03 15:20:00,1.0285119999999992,29.18439452204137,0.16666666666666666,Win
1.02785,1.026616,1.0315519999999998,8356.417664334123,Long,TP Hit,2025-02-03 18:40:00,Fib False Breakout Long,1.0270948,0.004870000000000152,1.0279271,618,uptrend,1.02875,1.02759,2025-02-03 21:30:00,1.0315519999999998,30.935458193363857,2.8333333333333335,Win
1.02971,1.03063,1.0269499999999998,11881.009306146574,Short,SL Hit,2025-02-04 06:50:00,Fib False Breakout Short,1.0315496,0.004149999999999876,1.02920494,618,downtrend,1.0298,1.02925,2025-02-04 06:50:00,1.03063,-10.930528561655228,0.0,Loss
1.02971,1.0306099999999998,1.0270100000000002,12145.031735173812,Short,SL Hit,2025-02-04 06:50:00,Fib False Breakout Short,1.0315496,0.004149999999999876,1.02920494,618,downtrend,1.02978,1.02943,2025-02-04 06:50:00,1.0306099999999998,-10.930528561655228,0.0,Loss
1.03069,1.03141,1.0285300000000006,14574.038082210374,Short,SL Hit,2025-02-04 07:30:00,Fib False Breakout Short,1.0311598000000002,0.0032000000000000917,1.0298150000000001,50,downtrend,1.03077,1.02964,2025-02-04 07:40:00,1.03141,-10.49330741918902,0.16666666666666666,Loss
1.03069,1.03136,1.0286800000000003,15661.652864462429,Short,SL Hit,2025-02-04 07:30:00,Fib False Breakout Short,1.0311598000000002,0.0032000000000000917,1.0298150000000001,50,downtrend,1.03072,1.03002,2025-02-04 07:40:00,1.03136,-10.49330741918902,0.16666666666666666,Loss
1.04186,1.042392,1.040264,18935.291583499802,Short,TP Hit,2025-02-05 18:30:00,Fib False Breakout Short,1.0417976,0.0014099999999999113,1.04172092,618,downtrend,1.04211,1.04144,2025-02-05 21:00:00,1.040264,30.220725367264375,2.5,Win
1.03831,1.038086,1.038982,47669.59656145826,Long,SL Hit,2025-02-06 22:40:00,Fib False Breakout Long,1.0379474,0.0007200000000000539,1.038485,50,uptrend,1.0386,1.03823,2025-02-07 00:40:00,1.038086,-10.677989629766744,2.0,Loss
1.03847,1.038276,1.039052,55041.183658583665,Long,SL Hit,2025-02-06 23:10:00,Fib False Breakout Long,1.0380452,0.0007200000000000539,1.038485,50,uptrend,1.03856,1.03842,2025-02-07 00:30:00,1.038276,-10.677989629766744,1.3333333333333333,Loss
1.03106,1.0306460000000002,1.0323019999999998,24760.55566323235,Long,TP Hit,2025-02-10 08:20:00,Fib False Breakout Long,1.0312022,0.0018699999999998163,1.0312199999999998,50,uptrend,1.03158,1.03102,2025-02-10 09:00:00,1.0323019999999998,30.752610133728222,0.6666666666666666,Win
1.03139,1.031718,1.0304060000000004,33127.8117294344,Short,TP Hit,2025-02-10 18:20:00,Fib False Breakout Short,1.0317668,0.0013400000000001189,1.03128658,618,downtrend,1.03145,1.03105,2025-02-10 23:10:00,1.0304060000000004,32.59776674175191,4.833333333333333,Win
1.03621,1.0364039999999999,1.0356280000000007,59370.50300050117,Short,SL Hit,2025-02-12 04:30:00,Fib False Breakout Short,1.0361782,0.0009200000000000319,1.0361,50,downtrend,1.03622,1.03587,2025-02-12 07:10:00,1.0364039999999999,-11.517877582085676,2.6666666666666665,Loss
1.0383,1.0379079999999998,1.0394760000000005,28794.6939552017,Long,TP Hit,2025-02-12 21:50:00,Fib False Breakout Long,1.0379522,0.0015600000000000058,1.03905,50,uptrend,1.03922,1.03822,2025-02-13 00:20:00,1.0394760000000005,33.862560091331886,2.5,Win
1.04598,1.046246,1.0451819999999996,44980.34297844408,Short,TP Hit,2025-02-14 04:30:00,Fib False Breakout Short,1.0461084,0.0009799999999999809,1.04591042,50,downtrend,1.04605,1.04572,2025-02-14 05:20:00,1.0451819999999996,35.8943136968118,0.8333333333333334,Win
1.04637,1.0458560000000001,1.0479119999999997,24674.43094593233,Long,TP Hit,2025-02-14 12:20:00,Fib False Breakout Long,1.0466380000000002,0.002569999999999961,1.04679004,50,uptrend,1.04693,1.04637,2025-02-14 13:10:00,1.0479119999999997,38.047972518620504,0.8333333333333334,Win
1.0484,1.048592,1.047824,70018.83831552786,Short,TP Hit,2025-02-17 22:40:00,Fib False Breakout Short,1.048106,0.0009099999999999664,1.0479576199999998,618,downtrend,1.04841,1.04761,2025-02-18 00:30:00,1.047824,40.33085086973774,1.8333333333333333,Win
1.04592,1.046304,1.0447680000000001,37109.98430722977,Short,SL Hit,2025-02-18 09:50:00,Fib False Breakout Short,1.0461681999999999,0.0014199999999999768,1.04587176,618,downtrend,1.04602,1.04557,2025-02-18 09:50:00,1.046304,-14.250233973974005,0.0,Loss
1.04524,1.0456940000000001,1.0438779999999994,30760.41694821386,Short,SL Hit,2025-02-18 15:00:00,Fib False Breakout Short,1.0458512,0.0018199999999999328,1.04513792,618,downtrend,1.04533,1.04455,2025-02-18 15:10:00,1.0456940000000001,-13.965229294494522,0.16666666666666666,Loss
1.04462,1.044422,1.0452140000000005,69120.83186158982,Long,SL Hit,2025-02-19 01:30:00,Fib False Breakout Long,1.0445784,0.0007399999999999629,1.0446849999999999,50,uptrend,1.04493,1.04457,2025-02-19 01:30:00,1.044422,-13.685924708604635,0.0,Loss
1.0451,1.044666,1.0464019999999994,30903.700954926262,Long,SL Hit,2025-02-19 08:10:00,Fib False Breakout Long,1.0450896,0.0012699999999998823,1.04530334,618,uptrend,1.04574,1.04492,2025-02-19 08:50:00,1.044666,-13.41220621443254,0.6666666666666666,Loss
1.04337,1.0436880000000002,1.0424159999999991,41333.21411991522,Short,TP Hit,2025-02-19 15:00:00,Fib False Breakout Short,1.0435902,0.0012900000000000134,1.04284972,50,downtrend,1.04343,1.04301,2025-02-19 16:00:00,1.0424159999999991,39.43188627043167,1.0,Win
1.04316,1.0433839999999999,1.0424880000000007,62199.106319492006,Short,SL Hit,2025-02-20 08:00:00,Fib False Breakout Short,1.0428438,0.0010699999999999044,1.04282828,50,downtrend,1.04317,1.04252,2025-02-20 08:00:00,1.0433839999999999,-13.932599815552521,0.0,Loss
1.04951,1.049312,1.0501039999999997,68959.33242043917,Long,SL Hit,2025-02-21 07:40:00,Fib False Breakout Long,1.0496436,0.0009899999999998244,1.04966,50,uptrend,1.04981,1.04951,2025-02-21 07:50:00,1.049312,-13.65394781924147,0.16666666666666666,Loss
1.04757,1.0467879999999998,1.049916,17111.085502372902,Long,SL Hit,2025-02-21 15:10:00,Fib False Breakout Long,1.0475306,0.0032600000000000406,1.047605,50,uptrend,1.04926,1.04744,2025-02-21 15:10:00,1.0467879999999998,-13.380868862856643,0.0,Loss
1.04692,1.047318,1.0457260000000004,32947.86805427853,Short,SL Hit,2025-02-24 16:10:00,Fib False Breakout Short,1.0471232,0.0017899999999999583,1.0463748800000001,50,downtrend,1.04696,1.04636,2025-02-24 16:50:00,1.047318,-13.113251485599509,0.6666666666666666,Loss
1.04974,1.050416,1.0477119999999995,19010.334993913042,Short,TP Hit,2025-02-26 09:50:00,Fib False Breakout Short,1.0500806,0.0019799999999998708,1.04966826,618,downtrend,1.05002,1.0495,2025-02-26 12:50:00,1.0477119999999995,38.552959367662545,3.0,Win
1.04774,1.047422,1.0486939999999993,42836.62151964951,Long,SL Hit,2025-02-27 12:10:00,Fib False Breakout Long,1.0472814,0.0013900000000000023,1.0478,50,uptrend,1.04806,1.0477,2025-02-27 13:30:00,1.047422,-13.622045643240766,1.3333333333333333,Loss
1.0404,1.041446,1.0372619999999997,12762.528422920312,Short,TP Hit,2025-02-28 16:40:00,Fib False Breakout Short,1.0404622000000001,0.00262999999999991,1.04036466,618,downtrend,1.04092,1.03936,2025-02-28 18:20:00,1.0372619999999997,40.04881419112786,1.6666666666666667,Win
1.04145,1.0412819999999998,1.0419540000000005,84229.64889395451,Long,SL Hit,2025-03-03 06:00:00,Fib False Breakout Long,1.0403334000000002,0.0007900000000000684,1.04155,50,uptrend,1.0418,1.04144,2025-03-03 06:30:00,1.0412819999999998,-14.15058101419851,0.5,Loss
1.04881,1.04908,1.048,51361.36812561084,Short,SL Hit,2025-03-03 23:20:00,Fib False Breakout Short,1.0488384,0.0012000000000000899,1.04832,50,downtrend,1.04884,1.04829,2025-03-03 23:20:00,1.04908,-13.86756939391454,0.0,Loss
1.04881,1.04905,1.04809,57781.53914130625,Short,SL Hit,2025-03-03 23:20:00,Fib False Breakout Short,1.0488384,0.0012000000000000899,1.04832,50,downtrend,1.04881,1.04867,2025-03-03 23:20:00,1.04905,-13.86756939391454,0.0,Loss
1.04821,1.04857,1.0471300000000003,36980.185050447406,Short,SL Hit,2025-03-04 05:40:00,Fib False Breakout Short,1.0484512,0.0012499999999999734,1.04807972,618,downtrend,1.04832,1.04715,2025-03-04 06:20:00,1.04857,-13.312866618157958,0.6666666666666666,Loss
1.05237,1.051328,1.055496,12520.73827811416,Long,SL Hit,2025-03-04 15:10:00,Fib False Breakout Long,1.0520864,0.004410000000000025,1.05243976,618,uptrend,1.0532,1.05221,2025-03-04 15:10:00,1.051328,-13.046609285794798,0.0,Loss
1.0526,1.053936,1.048592,9570.11758987939,Short,SL Hit,2025-03-04 16:30:00,Fib False Breakout Short,1.0525466,0.00503000000000009,1.05207514,618,downtrend,1.05293,1.05154,2025-03-04 17:40:00,1.053936,-12.785677100078901,1.1666666666666667,Loss
1.06093,1.060486,1.0622619999999996,28220.638644325354,Long,SL Hit,2025-03-05 02:10:00,Fib False Breakout Long,1.0609134,0.0021700000000000053,1.06182128,50,uptrend,1.06188,1.06092,2025-03-05 02:50:00,1.060486,-12.529963558077323,0.6666666666666666,Loss
1.07923,1.07821,1.08229,12038.592438152476,Long,TP Hit,2025-03-06 11:20:00,Fib False Breakout Long,1.0799638,0.0025999999999999357,1.07966766,618,uptrend,1.08016,1.07873,2025-03-06 13:10:00,1.08229,36.83809286074733,1.8333333333333333,Win
1.0873,1.086596,1.089412,18488.815545639234,Long,TP Hit,2025-03-14 15:40:00,Fib False Breakout Long,1.087623,0.0032200000000000006,1.08794696,50,uptrend,1.08817,1.08724,2025-03-17 09:40:00,1.089412,39.04837843239217,66.0,Win
1.08818,1.08772,1.0895599999999996,28295.926400290027,Long,SL Hit,2025-03-14 17:30:00,Fib False Breakout Long,1.0883334,0.0022999999999999687,1.08832192,50,uptrend,1.08899,1.08818,2025-03-14 18:20:00,1.08772,-13.016126144130723,0.8333333333333334,Loss
1.0917,1.0929200000000001,1.0880399999999992,11095.71409007664,Short,SL Hit,2025-03-18 13:30:00,Fib False Breakout Short,1.09274,0.004450000000000065,1.09160548,618,downtrend,1.09203,1.09114,2025-03-18 16:00:00,1.0929200000000001,-13.536771189895953,2.5,Loss
1.09169,1.092306,1.0898420000000002,21975.277905677034,Short,SL Hit,2025-03-18 14:50:00,Fib False Breakout Short,1.092816,0.00283000000000011,1.09154054,618,downtrend,1.09174,1.09072,2025-03-18 15:30:00,1.092306,-13.536771189895953,0.6666666666666666,Loss
1.09383,1.094144,1.0928880000000003,41386.30682262166,Short,TP Hit,2025-03-19 04:00:00,Fib False Breakout Short,1.0940672,0.0012199999999999989,1.0937042399999999,618,downtrend,1.0939,1.0933,2025-03-19 06:00:00,1.0928880000000003,38.98590102690034,2.0,Win
1.09069,1.091794,1.087378,12477.371705469384,Short,TP Hit,2025-03-19 08:40:00,Fib False Breakout Short,1.0927458,0.005519999999999969,1.08988266,618,downtrend,1.09069,1.08923,2025-03-19 17:10:00,1.087378,41.32505508851437,8.5,Win
1.09,1.090436,1.0886920000000004,31594.078813857534,Short,SL Hit,2025-03-19 11:30:00,Fib False Breakout Short,1.0914742000000002,0.0018799999999998818,1.08945864,618,downtrend,1.09006,1.08938,2025-03-19 11:40:00,1.090436,-13.775018362838123,0.16666666666666666,Loss
1.09068,1.090204,1.0921080000000005,30096.6787759398,Long,SL Hit,2025-03-20 01:50:00,Fib False Breakout Long,1.090225,0.0012800000000001699,1.09071446,50,uptrend,1.09131,1.09046,2025-03-20 05:00:00,1.090204,-14.326019097351647,3.1666666666666665,Loss
1.08431,1.0852,1.0816400000000006,15774.717657760913,Short,SL Hit,2025-03-20 16:10:00,Fib False Breakout Short,1.0844936,0.003249999999999975,1.083525,50,downtrend,1.08455,1.08341,2025-03-20 19:10:00,1.0852,-14.039498715404616,3.0,Loss
1.08431,1.0850600000000001,1.08206,18719.33162053878,Short,SL Hit,2025-03-20 16:10:00,Fib False Breakout Short,1.0844936,0.003249999999999975,1.083525,50,downtrend,1.08441,1.08354,2025-03-20 19:10:00,1.0850600000000001,-14.039498715404616,3.0,Loss
1.08348,1.084106,1.081602,21530.22167218546,Short,SL Hit,2025-03-21 07:20:00,Fib False Breakout Short,1.084196,0.0017800000000001148,1.08335082,50,downtrend,1.08375,1.08296,2025-03-21 11:40:00,1.084106,-13.47791876678843,4.333333333333333,Loss
1.08363,1.084224,1.0818480000000001,22690.09893398789,Short,SL Hit,2025-03-21 07:50:00,Fib False Breakout Short,1.0840774,0.0021700000000000053,1.083475,50,downtrend,1.08379,1.08306,2025-03-21 11:40:00,1.084224,-13.47791876678843,3.8333333333333335,Loss
1.08243,1.08298,1.0807799999999999,23525.09457475583,Short,SL Hit,2025-03-21 18:40:00,Fib False Breakout Short,1.0827762,0.0020500000000001073,1.081705,50,downtrend,1.08257,1.08163,2025-03-24 00:00:00,1.08298,-12.938802016116894,53.333333333333336,Loss
1.0821,1.082822,1.0799340000000004,17920.778415677112,Short,SL Hit,2025-03-21 19:00:00,Fib False Breakout Short,1.0827592,0.0021599999999999397,1.081705,50,downtrend,1.08239,1.08148,2025-03-24 00:00:00,1.082822,-12.938802016116894,53.0,Loss
1.08008,1.0803660000000002,1.0792219999999992,43430.943830287426,Short,SL Hit,2025-03-24 22:10:00,Fib False Breakout Short,1.079905,0.0009799999999999809,1.0797599999999998,50,downtrend,1.08017,1.07965,2025-03-25 01:10:00,1.0803660000000002,-12.421249935472215,3.0,Loss
1.08008,1.080252,1.0795639999999997,72216.5693922547,Short,SL Hit,2025-03-24 23:20:00,Fib False Breakout Short,1.0798624000000001,0.0008600000000000829,1.07987,50,downtrend,1.08008,1.07951,2025-03-25 01:10:00,1.080252,-12.421249935472215,1.8333333333333333,Loss
1.08026,1.080536,1.0794320000000002,43204.34760165141,Short,SL Hit,2025-03-25 03:20:00,Fib False Breakout Short,1.080117,0.0013799999999999368,1.08001042,50,downtrend,1.08026,1.07982,2025-03-25 04:10:00,1.080536,-11.924399938053325,0.8333333333333334,Loss
1.07981,1.08035,1.07819,21640.57766535664,Short,SL Hit,2025-03-25 09:30:00,Fib False Breakout Short,1.0798446000000002,0.0024999999999999467,1.0793,50,downtrend,1.07985,1.07876,2025-03-25 10:00:00,1.08035,-11.685911939292259,0.5,Loss
1.08119,1.0817640000000002,1.0794679999999999,19951.55696952078,Short,TP Hit,2025-03-25 17:20:00,Fib False Breakout Short,1.0813614,0.0022200000000001108,1.08098914,618,downtrend,1.08132,1.08084,2025-03-25 19:10:00,1.0794679999999999,34.35658110151924,1.8333333333333333,Win
1.07854,1.078906,1.0774420000000005,33167.555526068936,Short,SL Hit,2025-03-26 06:00:00,Fib False Breakout Short,1.0788362,0.0013299999999998313,1.07853344,618,downtrend,1.07864,1.07819,2025-03-26 07:20:00,1.078906,-12.1393253225368,1.3333333333333333,Loss
1.07863,1.0793300000000001,1.0765299999999995,16995.055451548,Short,SL Hit,2025-03-26 08:20:00,Fib False Breakout Short,1.0787504,0.0012499999999999734,1.07853344,50,downtrend,1.07908,1.07838,2025-03-26 08:40:00,1.0793300000000001,-11.896538816086064,0.3333333333333333,Loss
1.07663,1.0761239999999999,1.0781480000000003,23040.72735130758,Long,TP Hit,2025-03-27 09:30:00,Fib False Breakout Long,1.0773124,0.0024799999999998157,1.07707,50,uptrend,1.07767,1.07662,2025-03-27 10:50:00,1.0781480000000003,34.97582411929303,1.3333333333333333,Win
1.07937,1.0790980000000001,1.0801859999999994,45434.28133146332,Long,SL Hit,2025-03-28 02:00:00,Fib False Breakout Long,1.0796208,0.0013099999999999223,1.0793748,50,uptrend,1.07988,1.07936,2025-03-28 04:00:00,1.0790980000000001,-12.358124522150204,2.0,Loss
1.08346,1.083846,1.082302,31375.549304941138,Short,SL Hit,2025-03-31 06:40:00,Fib False Breakout Short,1.083486,0.0017799999999998928,1.08329692,618,downtrend,1.08349,1.08251,2025-03-31 06:40:00,1.083846,-12.1109620317072,0.0,Loss
1.07902,1.0787039999999999,1.0799680000000007,37559.31262995365,Long,SL Hit,2025-04-02 06:40:00,Fib False Breakout Long,1.0794516,0.0011300000000000754,1.0792197399999999,618,uptrend,1.07965,1.07893,2025-04-02 07:10:00,1.0787039999999999,-11.868742791073053,0.5,Loss
1.07918,1.079584,1.0779679999999998,28790.51469121176,Short,SL Hit,2025-04-02 08:00:00,Fib False Breakout Short,1.0792706,0.0016199999999999548,1.07885512,50,downtrend,1.07926,1.07803,2025-04-02 08:10:00,1.079584,-11.631367935251594,0.16666666666666666,Loss
1.07963,1.080074,1.0782980000000004,25672.839136372557,Short,SL Hit,2025-04-02 11:10:00,Fib False Breakout Short,1.079461,0.0022199999999998887,1.0790996,618,downtrend,1.07963,1.07878,2025-04-02 11:30:00,1.080074,-11.398740576546563,0.3333333333333333,Loss
1.08329,1.0805339999999999,1.0915580000000007,4053.253180339191,Long,TP Hit,2025-04-02 21:20:00,Fib False Breakout Long,1.0846984,0.011279999999999957,1.08542896,618,uptrend,1.08618,1.08279,2025-04-03 01:40:00,1.0915580000000007,33.5122972950469,4.333333333333333,Win
1.09624,1.0973540000000002,1.092898,10629.274426315926,Short,SL Hit,2025-04-07 00:40:00,Fib False Breakout Short,1.0968926,0.005069999999999908,1.094993,50,downtrend,1.09634,1.09464,2025-04-07 01:40:00,1.0973540000000002,-11.841011710916572,1.0,Loss
1.09342,1.094004,1.0916680000000003,19870.190884760053,Short,SL Hit,2025-04-07 19:30:00,Fib False Breakout Short,1.0938816,0.0028200000000000447,1.0927485,50,downtrend,1.09344,1.09243,2025-04-07 19:30:00,1.094004,-11.60419147669824,0.0,Loss
1.10332,1.10496,1.0984000000000005,6934.211979978792,Short,SL Hit,2025-04-09 11:00:00,Fib False Breakout Short,1.1039674000000002,0.004850000000000021,1.1033153,618,downtrend,1.10399,1.10255,2025-04-09 11:00:00,1.10496,-11.372107647164276,0.0,Loss
1.09511,1.095532,1.0938440000000003,26409.15993891715,Short,SL Hit,2025-04-10 00:00:00,Fib False Breakout Short,1.0970381999999999,0.0019599999999999618,1.09471686,618,downtrend,1.09514,1.09454,2025-04-10 00:00:00,1.095532,-11.14466549422099,0.0,Loss
1.13599,1.133154,1.1444980000000002,3851.1185417264937,Long,SL Hit,2025-04-11 10:30:00,Fib False Breakout Long,1.1333844,0.012379999999999836,1.13601,50,uptrend,1.13857,1.13563,2025-04-11 11:50:00,1.133154,-10.92177218433657,1.3333333333333333,Loss
1.13594,1.13719,1.13219,8562.669392520052,Short,SL Hit,2025-04-16 13:40:00,Fib False Breakout Short,1.1365062000000001,0.0032999999999998586,1.13574854,50,downtrend,1.13653,1.13418,2025-04-16 14:40:00,1.13719,-10.703336740649837,1.0,Loss
1.13724,1.137904,1.135248,15797.093382284449,Short,SL Hit,2025-04-16 16:30:00,Fib False Breakout Short,1.1364776,0.003270000000000106,1.1358457400000002,50,downtrend,1.13725,1.13574,2025-04-16 17:30:00,1.137904,-10.489270005836842,1.0,Loss
1.13715,1.136476,1.1391720000000003,15251.460839345898,Long,TP Hit,2025-04-16 18:30:00,Fib False Breakout Long,1.1367798,0.0030200000000000227,1.13721,50,uptrend,1.13871,1.13708,2025-04-16 19:00:00,1.1391720000000003,30.83845381716031,0.5,Win
1.13644,1.1374,1.1335599999999997,11350.26425214843,Short,SL Hit,2025-04-17 14:50:00,Fib False Breakout Short,1.1366863999999999,0.0045999999999999375,1.13527316,50,downtrend,1.13648,1.1355,2025-04-17 15:20:00,1.1374,-10.896253682063309,0.5,Loss
1.13636,1.137406,1.1332220000000004,10417.068529698427,Short,SL Hit,2025-04-17 15:20:00,Fib False Breakout Short,1.1366376,0.004629999999999912,1.13550236,618,downtrend,1.13648,1.13395,2025-04-17 15:20:00,1.137406,-10.896253682063309,0.0,Loss
1.13728,1.136852,1.1385640000000004,24440.195174716024,Long,SL Hit,2025-04-18 03:00:00,Fib False Breakout Long,1.1371951999999999,0.0019400000000000528,1.13741018,618,uptrend,1.13761,1.13724,2025-04-18 06:50:00,1.136852,-10.460403534780779,3.8333333333333335,Loss
